profile name,subscription type,monthly revenue,join date,last payment date,country_x,age,gender,device,plan duration,start time,duration,attributes,title,supplemental video type,device type_x,bookmark,latest bookmark,country_y,esn,device type_y,acct first playback date,acct last playback date,acct first playback date for user generated plays,acct last playback date for user generated plays,profile first playback date,profile last playback date,profile first playback date for user generated plays,profile last playback date for user generated plays,deactivation time,days since last payment,churn,listed_in,primary_genre,genre_Action & Adventure,genre_Children & Family Movies,genre_Comedies,genre_Crime TV Shows,genre_Documentaries,genre_Dramas,genre_Horror Movies,genre_International Movies,genre_International TV Shows,genre_Kids' TV,genre_Thrillers,genre_Unknown
1194,Premium,15,19-10-22,2023-04-07,Canada,40,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,647,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
1539,Premium,14,12-10-22,2023-05-07,Canada,34,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,617,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
1534,Standard,14,02-10-22,2023-06-07,Spain,30,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,586,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-05-07 05:57:36,00:13:46,,The Blacklist: Season 6: The Ethicist (No. 91) (Episode 6),,Device Type 0,00:22:48,Not latest view,FR (France),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
917,Basic,14,29-10-22,2023-06-30,Brazil,33,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,563,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-06-03 08:07:48,00:07:25,,"InuYasha: Season 1: Mystical Hand of the Amorous Monk, Miroku (Episode 16)",,Device Type 5,00:17:30,Not latest view,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
1,Basic,10,15-01-22,2023-10-06,United States,28,Male,Smartphone,1.0,2021-12-19 19:04:45,00:00:23,,Veronica,,Device Type 1,00:40:24,00:40:24,IN (India),,,,,,,,,,,,465,1,"Horror Movies, International Movies, Thrillers",Horror Movies,False,False,False,False,False,False,True,False,False,False,False,False
3,Standard,12,28-02-23,2023-06-27,United Kingdom,42,Male,Smart TV,1.0,2022-08-19 15:04:49,00:38:08,,Kaaval,,Device Type 4,02:25:24,02:25:24,IN (India),,,,,,,,,,,,566,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
711,Premium,14,15-11-22,2023-06-29,Spain,27,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,564,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2022-07-31 13:24:11,00:02:24,,Squid Game: Season 1: One Lucky Day (Episode 9),,Device Type 0,00:55:39,Not latest view,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-08-03 15:47:32,00:01:41,,Manifest: Season 1: Vanishing Point (Episode 12),,Device Type 2,00:42:19,00:42:19,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-04-24 03:08:08,00:15:30,,The Blacklist: Season 2: Dr. Linus Creel (No. 82) (Episode 4),,Device Type 0,00:42:18,00:42:18,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
6,Premium,15,18-03-22,2023-06-27,France,29,Female,Smart TV,1.0,2022-07-06 20:14:50,00:09:57,,Man Vs Bee: Season 1: Chapter 8 (Episode 8),,Device Type 1,00:09:56,00:09:56,IN (India),,,,,,,,,,,,566,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2022-11-19 15:23:38,00:07:57,,Sivaji,,Device Type 0,02:13:25,02:13:25,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
490,Basic,12,18-10-22,2023-06-29,Italy,36,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,564,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-06-12 15:30:29,00:41:31,,Arrow: Season 2: Birds of Prey (Episode 17),,Device Type 0,00:41:05,00:41:05,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-06-13 21:44:03,00:18:06,,Arrow: Season 3: Suicidal Tendencies (Episode 17),,Device Type 0,00:18:06,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
2109,Standard,12,09-11-22,2023-10-07,Canada,44,Male,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,464,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-03-28 13:18:08,00:20:19,,iZombie: Season 5: Death Moves	 Pretty Fast (Episode 5),,Device Type 0,00:41:30,00:41:30,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2022-08-13 16:10:13,00:00:03,,Brooklyn Nine-Nine: Season 3: Ava (Episode 8),,Device Type 1,00:17:38,Not latest view,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
2,Premium,15,05-09-21,2023-06-22,Canada,35,Female,Tablet,1.0,2022-01-22 15:24:11,00:00:06,,Breaking Bad: Season 1 - Clip 2,PROMOTIONAL,Device Type 0,00:00:05,00:00:05,IN (India),,,,,,,,,,,,571,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
389,Basic,14,02-08-22,2023-06-26,Spain,45,Male,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
3,Standard,12,28-02-23,2023-06-27,United Kingdom,42,Male,Smart TV,1.0,2022-08-11 15:27:05,00:00:27,,Kurup_hook_05_16x9,HOOK,Device Type 4,00:00:27,00:00:27,IN (India),,,,,,,,,,,,566,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-03-06 17:46:45,00:28:10,,Suits: Season 4: Enough is Enough (Episode 11),,Device Type 0,00:29:11,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-04-10 09:11:21,00:21:07,,Brooklyn Nine-Nine: Season 4: Monster in the Closet (Episode 6),,Device Type 0,00:21:07,00:21:07,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2022-06-05 16:58:42,00:00:11,,S.W.A.T.: Season 1: Pilot (Episode 1),,Device Type 1,00:08:47,Not latest view,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
1316,Premium,12,28-08-22,2023-05-07,United States,48,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,617,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
6,Premium,15,18-03-22,2023-06-27,France,29,Female,Smart TV,1.0,2023-05-20 17:47:09,00:36:51,,Ayalvaashi,,Device Type 6,00:40:46,00:40:46,IN (India),,,,,,,,,,,,566,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2022-06-12 18:20:32,00:00:06,,The Dictator,,Device Type 1,01:02:33,Not latest view,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-09-09 07:53:06,00:02:24,,Naruto Shippuden: Season 2: Bonds (Episode 48),,Device Type 5,00:23:07,00:23:07,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
6,Premium,15,18-03-22,2023-06-27,France,29,Female,Smart TV,1.0,2022-08-27 16:18:10,00:00:14,,Never Have I Ever: Season 3: …had an Indian boyfriend (Episode 9),,Device Type 0,00:12:27,Not latest view,IN (India),,,,,,,,,,,,566,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
2223,Standard,12,22-08-22,2023-10-07,Mexico,29,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,464,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-06-25 13:44:36,00:50:26,,Jane The Virgin: Season 1: Chapter Five (Episode 5),,Device Type 2,00:41:26,00:41:26,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-07-30 19:08:50,00:00:05,,Season 4 Moment of High Emotion Clip: Car Masters: Rust to Riches,HOOK,Device Type 0,00:00:05,00:00:05,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-05-28 15:38:36,00:30:15,,The Originals: Season 1: Tangled Up in Blue (Episode 3),,Device Type 0,00:41:15,00:41:15,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
1,Basic,10,15-01-22,2023-10-06,United States,28,Male,Smartphone,1.0,2022-04-23 10:32:15,00:00:03,,Night Drive,,Device Type 4,00:00:03,00:00:03,IN (India),,,,,,,,,,,,465,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
7,Standard,12,09-12-21,2023-06-25,Brazil,46,Male,Tablet,1.0,2023-01-15 12:08:24,00:31:19,,The Good Doctor: Season 1: Sacrifice (Episode 10),,Device Type 0,00:42:39,00:42:39,IN (India),,,,,,,,,,,,568,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
1,Basic,10,15-01-22,2023-10-06,United States,28,Male,Smartphone,1.0,2021-12-19 19:06:05,00:07:50,,Njan Prakashan,,Device Type 1,00:10:48,Not latest view,IN (India),,,,,,,,,,,,465,1,"Comedies, Dramas, International Movies",Comedies,False,False,True,False,False,False,False,False,False,False,False,False
7,Standard,12,09-12-21,2023-06-25,Brazil,46,Male,Tablet,1.0,2022-12-01 08:00:26,00:00:06,,Black Summer: Season 1_VAR2-CLIP_CHARACTER,HOOK,Device Type 0,00:00:06,00:00:06,IN (India),,,,,,,,,,,,568,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-06-03 06:09:03,00:11:56,,Lucifer: Season 3: Orange Is the New Maze (Episode 19),,Device Type 0,00:43:15,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-05-14 14:18:12,00:49:18,,The Lincoln Lawyer: Season 1: The Uncanny Valley (Episode 9),,Device Type 0,00:52:15,00:52:15,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2022-11-06 08:14:05,00:07:44,,Dark: Season 1: Past and Present (Episode 3),,Device Type 1,00:28:48,Not latest view,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2022-11-06 10:44:35,00:19:55,,Dark: Season 1: Double Lives (Episode 4),,Device Type 1,00:20:57,Not latest view,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-02-04 13:46:19,00:03:32,,The IT Crowd: Series 3: Are We Not Men? (Episode 2),,Device Type 0,00:15:27,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-01-07 15:09:50,00:15:37,,"Squid Game: Season 1: Red Light, Green Light (Episode 1)",,Device Type 0,00:27:20,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-06-13 22:02:48,00:08:35,,Arrow: Season 3: Suicidal Tendencies (Episode 17),,Device Type 0,00:24:56,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
5,Basic,10,01-05-23,2023-06-28,Germany,33,Male,Smartphone,1.0,2023-05-28 07:53:55,00:00:10,Autoplayed: user action: User_Interaction; ,Black Clover: Season 1: The Black Bulls (Episode 6),,Device Type 5,00:10:07,00:10:07,IN (India),,,,,,,,,,,,565,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
1,Basic,10,15-01-22,2023-10-06,United States,28,Male,Smartphone,1.0,2021-12-28 08:04:27,00:00:02,Autoplayed: user action: None; ,Kingdom: Season 1: Episode 1,,Device Type 7,00:00:03,00:00:03,IN (India),,,,,,,,,,,,465,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-02-06 07:42:51,00:08:24,,Brooklyn Nine-Nine: Season 1: Unsolvable (Episode 21),,Device Type 0,00:21:36,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
275,Basic,15,06-08-22,2023-06-25,Germany,34,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,568,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-06-07 03:47:26,00:01:08,,Lucifer: Season 6: Nothing Ever Changes Around Here (Episode 1),,Device Type 0,00:46:21,00:46:21,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-01-25 03:02:06,00:21:28,,Friends: Season 4: The One with Joey's New Girlfriend (Episode 5),,Device Type 0,00:22:07,00:22:07,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
186,Premium,12,01-03-22,2023-06-25,France,33,Female,Smart TV,1.0,,,,,,,,,,,,,,,,,,,,,568,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
7,Standard,12,09-12-21,2023-06-25,Brazil,46,Male,Tablet,1.0,2022-10-20 06:01:27,00:00:06,,Katteri,,Device Type 0,00:42:06,00:42:06,IN (India),,,,,,,,,,,,568,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2021-12-11 04:54:45,00:40:07,Autoplayed: user action: Unspecified; ,Titans: Season 1: Doom Patrol (Episode 4),,Device Type 5,00:41:09,Not latest view,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
5,Basic,10,01-05-23,2023-06-28,Germany,33,Male,Smartphone,1.0,2023-04-22 15:47:17,00:19:14,,Berserk: Season 1: The Dragonslayer (Episode 1),,Device Type 1,00:22:28,00:22:28,IN (India),,,,,,,,,,,,565,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-06-03 22:30:35,00:28:47,,Lucifer: Season 4: All About Eve (Episode 4),,Device Type 0,00:28:47,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-08-12 08:39:57,00:06:09,,Naruto Shippuden: Season 1: The Results of Training (Episode 3),,Device Type 1,00:12:07,Not latest view,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
6,Premium,15,18-03-22,2023-06-27,France,29,Female,Smart TV,1.0,2022-08-21 07:58:34,00:13:33,,Never Have I Ever: Season 2: ... been Daisy Buchanan (Episode 8),,Device Type 0,00:17:36,Not latest view,IN (India),,,,,,,,,,,,566,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
838,Standard,11,07-10-22,2023-02-07,United Kingdom,38,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,706,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
2350,Basic,12,14-07-22,2023-07-13,United States,27,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,550,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-05-27 13:05:24,00:42:39,,"Lucifer: Season 1: Et Tu, Doctor? (Episode 8)",,Device Type 0,00:42:39,00:42:39,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
5,Basic,10,01-05-23,2023-06-28,Germany,33,Male,Smartphone,1.0,2023-04-22 07:05:38,00:00:22,,Berserk: Season 1: Episode 2,,Device Type 4,00:03:18,00:03:18,IN (India),,,,,,,,,,,,565,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
1522,Basic,10,13-08-22,2023-06-07,Spain,32,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,586,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
2,Premium,15,05-09-21,2023-06-22,Canada,35,Female,Tablet,1.0,2022-03-19 08:57:45,00:00:18,,Eternally Confused and Eager for Love: Season 1: Origin Story (Episode 1),,Device Type 0,00:00:18,00:00:18,IN (India),,,,,,,,,,,,571,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-03-30 01:48:21,00:30:41,,The Good Cop: Season 1: Will Big Tony Roll Over? (Episode 5),,Device Type 0,00:42:35,00:42:35,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-07-14 08:49:39,00:07:40,,Yu Yu Hakusho: Ghost Files: Season 2: Episode 61,,Device Type 5,00:09:42,Not latest view,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-03-12 08:33:21,00:23:37,,Suits: Season 5: God's Green Earth (Episode 13),,Device Type 0,00:35:22,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
1124,Premium,11,17-10-22,2023-03-07,Australia,32,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,678,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-01-13 20:06:59,00:03:19,,Friends: Season 3: The One Where Chandler Can't Remember Which Sister (Episode 11),,Device Type 0,00:03:19,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-04-18 17:06:55,00:25:45,,Orange Is the New Black: Season 1: Moscow Mule (Episode 8),,Device Type 0,00:32:30,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
5,Basic,10,01-05-23,2023-06-28,Germany,33,Male,Smartphone,1.0,2023-05-26 03:51:32,00:10:39,Autoplayed: user action: User_Interaction; ,Spenser Confidential,,Device Type 5,00:43:42,Not latest view,IN (India),,,,,,,,,,,,565,1,"Action & Adventure, Comedies",Action & Adventure,True,False,False,False,False,False,False,False,False,False,False,False
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2021-12-13 07:49:58,00:23:40,,Titans: Season 1: Koriand'r (Episode 10),,Device Type 5,00:39:10,00:39:10,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
1920,Basic,11,04-08-22,2023-08-07,Germany,38,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,525,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-04-27 04:06:37,00:42:34,,The Blacklist: Season 3: Marvin Gerard (No. 80) (Episode 2),,Device Type 0,00:42:34,00:42:34,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-02-08 15:54:19,00:01:16,,Brooklyn Nine-Nine: Season 4: The Bank Job (Episode 21),,Device Type 0,00:01:15,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2023-06-14 14:59:40,00:00:08,,Season 1 Trailer: FUBAR,TRAILER,Device Type 1,00:00:08,00:00:08,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-02-06 06:19:13,00:21:16,,Brooklyn Nine-Nine: Season 1: Fancy Brudgom (Episode 20),,Device Type 0,00:21:15,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
1263,Standard,14,18-10-22,2023-03-07,Mexico,30,Female,Tablet,1.0,,,,,,,,,,,,,,,,,,,,,678,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2021-12-24 22:41:08,02:34:29,,Minnal Murali,,Device Type 2,02:39:13,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-08-28 09:04:01,00:10:52,,Naruto Shippuden: Season 1: Hiruko vs. Two Kunoichi! (Episode 20),,Device Type 5,00:20:07,00:20:07,IN (India),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-03-27 07:19:13,00:41:26,,iZombie: Season 3: Dirt Nap Time (Episode 7),,Device Type 0,00:41:28,00:41:28,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-03-27 17:34:38,00:16:12,,iZombie: Season 4: My Really Fair Lady (Episode 6),,Device Type 0,00:16:13,Not latest view,CA (Canada),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2023-05-20 19:04:31,00:07:01,,Friends: Season 1: The One with George Stephanopoulos (Episode 4),,Device Type 1,00:17:05,Not latest view,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-04-10 07:26:26,00:21:15,,Brooklyn Nine-Nine: Season 4: The Night Shift (Episode 4),,Device Type 0,00:21:29,00:21:29,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2022-06-02 17:53:17,00:20:25,,Friends: Season 9: The One with the Lottery (Episode 18),,Device Type 1,00:22:37,00:22:37,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
656,Premium,14,31-07-22,2023-06-29,United States,33,Female,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,564,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
1278,Standard,13,27-09-22,2023-05-07,Mexico,44,Male,Laptop,1.0,,,,,,,,,,,,,,,,,,,,,617,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
6,Premium,15,18-03-22,2023-06-27,France,29,Female,Smart TV,1.0,2022-09-24 16:47:49,00:01:24,Autoplayed: user action: None; ,Man Vs Bee: Season 1: Chapter 3 (Episode 3),,Device Type 6,00:01:29,00:01:29,IN (India),,,,,,,,,,,,566,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
4,Standard,12,10-07-22,2023-06-26,Australia,51,Female,Laptop,1.0,2022-01-28 15:07:00,00:10:42,,Friends: Season 5: The One in Vegas: Part 2 (Episode 24),,Device Type 0,00:21:31,Not latest view,AE (United Arab Emirates),,,,,,,,,,,,567,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
8,Basic,10,02-04-23,2023-06-24,Mexico,39,Female,Laptop,1.0,2022-12-09 05:34:24,00:00:18,,Relatable Clip: Harry & Meghan,HOOK,Device Type 1,00:00:18,00:00:18,IN (India),,,,,,,,,,,,569,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
1593,Standard,14,15-08-22,2023-05-07,Mexico,28,Male,Smartphone,1.0,,,,,,,,,,,,,,,,,,,,,617,1,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,True
