profile name,source,navigation level,referrer url,webpage url,click utc ts,total_clicks,click_time
User 5,Source 0,movieDetails,,,5/7/23 14:29,3553,2023-05-07 14:29:00
User 5,Source 0,movieDetails,,,5/7/23 14:29,3553,2023-05-07 14:29:00
User 5,Source 0,browseTitlesGallery,,,5/7/23 14:29,3553,2023-05-07 14:29:00
User 5,Source 0,browseTitlesGallery,,,5/7/23 14:29,3553,2023-05-07 14:29:00
User 5,Source 0,movieDetails,,,5/7/23 14:29,3553,2023-05-07 14:29:00
User 5,Source 0,movieDetails,,,5/7/23 14:29,3553,2023-05-07 14:29:00
User 5,Source 0,browseTitlesGallery,,,5/7/23 14:29,3553,2023-05-07 14:29:00
User 5,Source 0,playback,,,5/7/23 14:29,3553,2023-05-07 14:29:00
User 5,Source 0,movieDetails,,,5/7/23 14:29,3553,2023-05-07 14:29:00
User 5,Source 0,playback,,,5/7/23 14:29,3553,2023-05-07 14:29:00
User 5,Source 0,movieDetails,,,5/7/23 14:29,3553,2023-05-07 14:29:00
User 5,Source 0,browseTitlesGallery,,,5/7/23 14:29,3553,2023-05-07 14:29:00
User 5,Source 0,movieDetails,,,5/7/23 14:29,3553,2023-05-07 14:29:00
User 5,Source 0,browseTitles,,,5/7/23 14:27,3553,2023-05-07 14:27:00
User 5,Source 0,browseTitlesGallery,,,5/7/23 14:27,3553,2023-05-07 14:27:00
User 5,Source 0,gameDetails,,,5/7/23 14:27,3553,2023-05-07 14:27:00
User 5,Source 0,browseTitles,,,5/7/23 14:27,3553,2023-05-07 14:27:00
User 5,Source 0,browseTitles,,,5/7/23 14:27,3553,2023-05-07 14:27:00
User 5,Source 0,gameDetails,,,5/7/23 14:27,3553,2023-05-07 14:27:00
User 5,Source 0,profilesGate,,,5/7/23 14:27,3553,2023-05-07 14:27:00
User 5,Source 0,browseTitles,,,5/7/23 14:27,3553,2023-05-07 14:27:00
User 5,Source 0,browseTitles,,,5/7/23 14:27,3553,2023-05-07 14:27:00
User 5,Source 0,browseTitles,,,5/7/23 14:27,3553,2023-05-07 14:27:00
User 5,Source 0,search,,,5/7/23 11:02,3553,2023-05-07 11:02:00
User 5,Source 0,movieDetails,,,5/7/23 11:02,3553,2023-05-07 11:02:00
User 5,Source 0,search,,,5/7/23 11:01,3553,2023-05-07 11:01:00
User 5,Source 0,browseTitles,,,5/7/23 11:01,3553,2023-05-07 11:01:00
User 5,Source 0,browseTitles,,,5/7/23 11:01,3553,2023-05-07 11:01:00
User 5,Source 0,search,,,5/7/23 11:01,3553,2023-05-07 11:01:00
User 5,Source 0,playback,,,5/7/23 11:01,3553,2023-05-07 11:01:00
User 5,Source 0,search,,,5/7/23 11:01,3553,2023-05-07 11:01:00
User 5,Source 0,playback,,,5/7/23 11:01,3553,2023-05-07 11:01:00
User 5,Source 0,search,,,5/7/23 11:01,3553,2023-05-07 11:01:00
User 5,Source 0,search,,,5/7/23 11:01,3553,2023-05-07 11:01:00
User 5,Source 0,browseTitles,,,5/7/23 11:01,3553,2023-05-07 11:01:00
User 5,Source 0,accountMenu,,,5/7/23 11:01,3553,2023-05-07 11:01:00
User 5,Source 0,browseTitles,,,5/7/23 11:01,3553,2023-05-07 11:01:00
User 5,Source 0,accountMenu,,,5/7/23 11:01,3553,2023-05-07 11:01:00
User 5,Source 0,browseTitles,,,5/7/23 11:01,3553,2023-05-07 11:01:00
User 5,Source 0,accountMenu,,,5/7/23 11:01,3553,2023-05-07 11:01:00
User 5,Source 0,browseTitles,,,5/7/23 11:01,3553,2023-05-07 11:01:00
User 5,Source 0,browseTitles,,,5/7/23 11:01,3553,2023-05-07 11:01:00
User 5,Source 0,accountMenu,,,5/7/23 11:01,3553,2023-05-07 11:01:00
User 5,Source 0,playback,,,5/7/23 11:00,3553,2023-05-07 11:00:00
User 5,Source 0,browseTitles,,,5/7/23 11:00,3553,2023-05-07 11:00:00
User 5,Source 0,playback,,,5/7/23 11:00,3553,2023-05-07 11:00:00
User 5,Source 0,browseTitles,,,5/7/23 11:00,3553,2023-05-07 11:00:00
User 5,Source 0,browseTitles,,,5/1/23 15:01,3553,2023-05-01 15:01:00
User 5,Source 0,browseTitlesGallery,,,5/1/23 15:01,3553,2023-05-01 15:01:00
User 5,Source 0,browseTitles,,,5/1/23 15:01,3553,2023-05-01 15:01:00
User 5,Source 0,browseTitlesGallery,,,5/1/23 15:00,3553,2023-05-01 15:00:00
User 5,Source 0,browseTitles,,,5/1/23 14:44,3553,2023-05-01 14:44:00
User 5,Source 0,browseTitlesGallery,,,5/1/23 14:44,3553,2023-05-01 14:44:00
User 5,Source 0,profilesGate,,,5/1/23 14:43,3553,2023-05-01 14:43:00
User 5,Source 0,browseTitles,,,5/1/23 14:43,3553,2023-05-01 14:43:00
User 5,Source 0,movieDetails,,,5/1/23 1:11,3553,2023-05-01 01:11:00
User 5,Source 0,playback,,,5/1/23 1:11,3553,2023-05-01 01:11:00
User 5,Source 0,playback,,,5/1/23 0:43,3553,2023-05-01 00:43:00
User 5,Source 0,movieDetails,,,5/1/23 0:43,3553,2023-05-01 00:43:00
User 5,Source 0,playback,,,4/30/23 17:53,3553,2023-04-30 17:53:00
User 5,Source 0,movieDetails,,,4/30/23 17:53,3553,2023-04-30 17:53:00
User 5,Source 0,playback,,,4/30/23 17:53,3553,2023-04-30 17:53:00
User 5,Source 0,movieDetails,,,4/30/23 17:53,3553,2023-04-30 17:53:00
User 5,Source 0,playback,,,4/30/23 17:04,3553,2023-04-30 17:04:00
User 5,Source 0,movieDetails,,,4/30/23 17:04,3553,2023-04-30 17:04:00
User 5,Source 0,playback,,,4/30/23 17:04,3553,2023-04-30 17:04:00
User 5,Source 0,movieDetails,,,4/30/23 17:04,3553,2023-04-30 17:04:00
User 5,Source 0,playback,,,4/30/23 16:41,3553,2023-04-30 16:41:00
User 5,Source 0,movieDetails,,,4/30/23 16:41,3553,2023-04-30 16:41:00
User 5,Source 0,profilesGate,,,4/30/23 16:40,3553,2023-04-30 16:40:00
User 5,Source 0,browseTitles,,,4/30/23 16:40,3553,2023-04-30 16:40:00
User 5,Source 0,browseTitles,,,4/30/23 16:40,3553,2023-04-30 16:40:00
User 5,Source 0,browseTitlesGallery,,,4/30/23 16:40,3553,2023-04-30 16:40:00
User 5,Source 0,movieDetails,,,4/30/23 16:40,3553,2023-04-30 16:40:00
User 5,Source 0,browseTitlesGallery,,,4/30/23 16:40,3553,2023-04-30 16:40:00
User 5,Source 0,browseTitles,,,4/29/23 12:12,3553,2023-04-29 12:12:00
User 5,Source 0,browseTitlesGallery,,,4/29/23 12:12,3553,2023-04-29 12:12:00
User 5,Source 0,browseTitles,,,4/29/23 12:12,3553,2023-04-29 12:12:00
User 5,Source 0,browseTitles,,,4/29/23 12:12,3553,2023-04-29 12:12:00
User 5,Source 0,accountMenu,,,4/29/23 12:12,3553,2023-04-29 12:12:00
User 5,Source 0,accountMenu,,,4/29/23 12:12,3553,2023-04-29 12:12:00
User 5,Source 0,accountMenu,,,4/29/23 12:12,3553,2023-04-29 12:12:00
User 5,Source 0,browseTitles,,,4/29/23 12:12,3553,2023-04-29 12:12:00
User 5,Source 0,accountMenu,,,4/29/23 12:11,3553,2023-04-29 12:11:00
User 5,Source 0,browseTitles,,,4/29/23 12:11,3553,2023-04-29 12:11:00
User 5,Source 0,profilesGate,,,4/29/23 12:09,3553,2023-04-29 12:09:00
User 5,Source 0,browseTitles,,,4/29/23 12:09,3553,2023-04-29 12:09:00
User 5,Source 0,browseTitlesGallery,,,4/27/23 16:46,3553,2023-04-27 16:46:00
User 5,Source 0,browseTitles,,,4/27/23 16:46,3553,2023-04-27 16:46:00
User 5,Source 0,browseTitles,,,4/27/23 16:45,3553,2023-04-27 16:45:00
User 5,Source 0,browseTitlesGallery,,,4/27/23 16:45,3553,2023-04-27 16:45:00
User 5,Source 0,movieDetails,,,4/27/23 16:45,3553,2023-04-27 16:45:00
User 5,Source 0,browseTitles,,,4/27/23 16:45,3553,2023-04-27 16:45:00
User 5,Source 0,browseTitles,,,4/27/23 16:45,3553,2023-04-27 16:45:00
User 5,Source 0,movieDetails,,,4/27/23 16:45,3553,2023-04-27 16:45:00
User 5,Source 0,browseTitles,,,4/27/23 16:44,3553,2023-04-27 16:44:00
User 5,Source 0,profilesGate,,,4/27/23 16:44,3553,2023-04-27 16:44:00
User 5,Source 1,profilesGate,,,4/25/23 14:50,3553,2023-04-25 14:50:00
User 5,Source 0,browseTitlesGallery,,,4/25/23 10:48,3553,2023-04-25 10:48:00
User 5,Source 0,browseTitles,,,4/25/23 10:48,3553,2023-04-25 10:48:00
User 5,Source 0,newsFeed,,,4/25/23 10:15,3553,2023-04-25 10:15:00
User 5,Source 0,browseTitlesGallery,,,4/25/23 10:15,3553,2023-04-25 10:15:00
User 5,Source 0,newsFeed,,,4/25/23 10:15,3553,2023-04-25 10:15:00
User 5,Source 0,browseTitlesGallery,,,4/25/23 10:15,3553,2023-04-25 10:15:00
User 5,Source 0,browseTitles,,,4/25/23 10:14,3553,2023-04-25 10:14:00
User 5,Source 0,browseTitlesGallery,,,4/25/23 10:14,3553,2023-04-25 10:14:00
User 5,Source 0,browseTitles,,,4/25/23 10:13,3553,2023-04-25 10:13:00
User 5,Source 0,profilesGate,,,4/25/23 10:13,3553,2023-04-25 10:13:00
User 5,Source 1,movieDetails,,,4/25/23 8:15,3553,2023-04-25 08:15:00
User 5,Source 1,browseTitles,,,4/25/23 8:15,3553,2023-04-25 08:15:00
User 5,Source 1,movieDetails,,,4/25/23 8:15,3553,2023-04-25 08:15:00
User 5,Source 1,playback,,,4/25/23 8:15,3553,2023-04-25 08:15:00
User 5,Source 1,playback,,,4/25/23 8:15,3553,2023-04-25 08:15:00
User 5,Source 1,movieDetails,,,4/25/23 8:15,3553,2023-04-25 08:15:00
User 5,Source 1,browseTitles,,,4/25/23 8:14,3553,2023-04-25 08:14:00
User 5,Source 1,movieDetails,,,4/25/23 8:14,3553,2023-04-25 08:14:00
User 5,Source 1,movieDetails,,,4/25/23 8:14,3553,2023-04-25 08:14:00
User 5,Source 1,browseTitles,,,4/25/23 8:14,3553,2023-04-25 08:14:00
User 5,Source 1,movieDetails,,,4/25/23 8:14,3553,2023-04-25 08:14:00
User 5,Source 1,episodesSelector,,,4/25/23 8:14,3553,2023-04-25 08:14:00
User 5,Source 1,movieDetails,,,4/25/23 8:13,3553,2023-04-25 08:13:00
User 5,Source 1,episodesSelector,,,4/25/23 8:13,3553,2023-04-25 08:13:00
User 5,Source 1,browseTitles,,,4/25/23 8:13,3553,2023-04-25 08:13:00
User 5,Source 1,movieDetails,,,4/25/23 8:13,3553,2023-04-25 08:13:00
User 5,Source 1,browseTitles,,,4/25/23 8:12,3553,2023-04-25 08:12:00
User 5,Source 1,profilesGate,,,4/25/23 8:12,3553,2023-04-25 08:12:00
User 5,Source 1,profilesGate,,,4/25/23 8:12,3553,2023-04-25 08:12:00
User 5,Source 0,movieDetails,,,4/25/23 5:18,3553,2023-04-25 05:18:00
User 5,Source 0,search,,,4/25/23 5:18,3553,2023-04-25 05:18:00
User 5,Source 0,movieDetails,,,4/25/23 5:18,3553,2023-04-25 05:18:00
User 5,Source 0,search,,,4/25/23 5:18,3553,2023-04-25 05:18:00
User 5,Source 0,search,,,4/25/23 5:15,3553,2023-04-25 05:15:00
User 5,Source 0,movieDetails,,,4/25/23 5:15,3553,2023-04-25 05:15:00
User 5,Source 0,browseTitles,,,4/25/23 5:14,3553,2023-04-25 05:14:00
User 5,Source 0,search,,,4/25/23 5:14,3553,2023-04-25 05:14:00
User 5,Source 0,profilesGate,,,4/25/23 5:14,3553,2023-04-25 05:14:00
User 5,Source 0,browseTitles,,,4/25/23 5:14,3553,2023-04-25 05:14:00
User 5,Source 1,browseTitles,,,4/24/23 16:13,3553,2023-04-24 16:13:00
User 5,Source 1,profilesGate,,,4/24/23 16:13,3553,2023-04-24 16:13:00
User 5,Source 1,movieDetails,,,4/24/23 15:43,3553,2023-04-24 15:43:00
User 5,Source 1,browseTitles,,,4/24/23 15:43,3553,2023-04-24 15:43:00
User 5,Source 1,playback,,,4/24/23 15:43,3553,2023-04-24 15:43:00
User 5,Source 1,movieDetails,,,4/24/23 15:43,3553,2023-04-24 15:43:00
User 5,Source 1,postPlay,,,4/24/23 15:42,3553,2023-04-24 15:42:00
User 5,Source 1,playback,,,4/24/23 15:42,3553,2023-04-24 15:42:00
User 5,Source 1,postPlay,,,4/24/23 15:42,3553,2023-04-24 15:42:00
User 5,Source 1,playback,,,4/24/23 15:42,3553,2023-04-24 15:42:00
User 5,Source 1,movieDetails,,,4/24/23 15:42,3553,2023-04-24 15:42:00
User 5,Source 1,playback,,,4/24/23 15:42,3553,2023-04-24 15:42:00
User 5,Source 1,postPlay,,,4/24/23 15:42,3553,2023-04-24 15:42:00
User 5,Source 1,movieDetails,,,4/24/23 15:42,3553,2023-04-24 15:42:00
User 5,Source 1,playback,,,4/24/23 15:42,3553,2023-04-24 15:42:00
User 5,Source 1,postPlay,,,4/24/23 15:42,3553,2023-04-24 15:42:00
User 5,Source 1,movieDetails,,,4/24/23 15:19,3553,2023-04-24 15:19:00
User 5,Source 1,playback,,,4/24/23 15:19,3553,2023-04-24 15:19:00
User 5,Source 1,browseTitles,,,4/24/23 15:18,3553,2023-04-24 15:18:00
User 5,Source 1,movieDetails,,,4/24/23 15:18,3553,2023-04-24 15:18:00
User 5,Source 1,movieDetails,,,4/24/23 15:18,3553,2023-04-24 15:18:00
User 5,Source 1,browseTitles,,,4/24/23 15:18,3553,2023-04-24 15:18:00
User 5,Source 1,playback,,,4/24/23 15:18,3553,2023-04-24 15:18:00
User 5,Source 1,movieDetails,,,4/24/23 15:18,3553,2023-04-24 15:18:00
User 5,Source 1,movieDetails,,,4/24/23 15:06,3553,2023-04-24 15:06:00
User 5,Source 1,playback,,,4/24/23 15:06,3553,2023-04-24 15:06:00
User 5,Source 0,browseTitles,,,4/23/23 19:59,3553,2023-04-23 19:59:00
User 5,Source 0,search,,,4/23/23 19:59,3553,2023-04-23 19:59:00
User 5,Source 0,browseTitles,,,4/22/23 18:02,3553,2023-04-22 18:02:00
User 5,Source 0,playback,,,4/22/23 18:02,3553,2023-04-22 18:02:00
User 5,Source 0,browseTitles,,,4/22/23 16:19,3553,2023-04-22 16:19:00
User 5,Source 0,playback,,,4/22/23 16:19,3553,2023-04-22 16:19:00
User 5,Source 0,movieDetails,,,4/22/23 16:19,3553,2023-04-22 16:19:00
User 5,Source 0,browseTitles,,,4/22/23 16:19,3553,2023-04-22 16:19:00
User 5,Source 0,browseTitles,,,4/22/23 16:19,3553,2023-04-22 16:19:00
User 5,Source 0,movieDetails,,,4/22/23 16:19,3553,2023-04-22 16:19:00
User 5,Source 0,movieDetails,,,4/22/23 16:19,3553,2023-04-22 16:19:00
User 5,Source 0,browseTitles,,,4/22/23 16:19,3553,2023-04-22 16:19:00
User 5,Source 0,browseTitles,,,4/22/23 16:19,3553,2023-04-22 16:19:00
User 5,Source 0,movieDetails,,,4/22/23 16:19,3553,2023-04-22 16:19:00
User 5,Source 0,browseTitles,,,4/22/23 16:19,3553,2023-04-22 16:19:00
User 5,Source 0,playback,,,4/22/23 16:19,3553,2023-04-22 16:19:00
User 5,Source 0,playback,,,4/22/23 16:19,3553,2023-04-22 16:19:00
User 5,Source 0,browseTitles,,,4/22/23 16:19,3553,2023-04-22 16:19:00
User 5,Source 0,browseTitles,,,4/22/23 16:19,3553,2023-04-22 16:19:00
User 5,Source 0,playback,,,4/22/23 16:19,3553,2023-04-22 16:19:00
User 5,Source 0,playback,,,4/22/23 16:16,3553,2023-04-22 16:16:00
User 5,Source 0,browseTitles,,,4/22/23 16:16,3553,2023-04-22 16:16:00
User 5,Source 0,profilesGate,,,4/22/23 16:16,3553,2023-04-22 16:16:00
User 5,Source 0,browseTitles,,,4/22/23 16:16,3553,2023-04-22 16:16:00
User 5,Source 0,playback,,,4/22/23 16:16,3553,2023-04-22 16:16:00
User 5,Source 0,browseTitles,,,4/22/23 16:16,3553,2023-04-22 16:16:00
User 5,Source 0,browseTitles,,,4/22/23 15:47,3553,2023-04-22 15:47:00
User 5,Source 0,playback,,,4/22/23 15:47,3553,2023-04-22 15:47:00
User 5,Source 0,profilesGate,,,4/22/23 15:47,3553,2023-04-22 15:47:00
User 5,Source 0,browseTitles,,,4/22/23 15:47,3553,2023-04-22 15:47:00
User 5,Source 0,movieDetails,,,4/22/23 7:25,3553,2023-04-22 07:25:00
User 5,Source 0,browseTitles,,,4/22/23 7:25,3553,2023-04-22 07:25:00
User 5,Source 0,browseTitles,,,4/22/23 7:25,3553,2023-04-22 07:25:00
User 5,Source 0,movieDetails,,,4/22/23 7:25,3553,2023-04-22 07:25:00
User 5,Source 0,postPlay,,,4/22/23 7:25,3553,2023-04-22 07:25:00
User 5,Source 0,postPlay,,,4/22/23 7:25,3553,2023-04-22 07:25:00
User 5,Source 0,playback,,,4/22/23 7:06,3553,2023-04-22 07:06:00
User 5,Source 0,browseTitles,,,4/22/23 7:06,3553,2023-04-22 07:06:00
User 5,Source 0,playback,,,4/22/23 7:06,3553,2023-04-22 07:06:00
User 5,Source 0,browseTitles,,,4/22/23 7:06,3553,2023-04-22 07:06:00
User 5,Source 0,browseTitles,,,4/22/23 7:05,3553,2023-04-22 07:05:00
User 5,Source 0,playback,,,4/22/23 7:05,3553,2023-04-22 07:05:00
User 5,Source 0,movieDetails,,,4/22/23 7:05,3553,2023-04-22 07:05:00
User 5,Source 0,browseTitles,,,4/22/23 7:05,3553,2023-04-22 07:05:00
User 5,Source 0,movieDetails,,,4/22/23 7:05,3553,2023-04-22 07:05:00
User 5,Source 0,playback,,,4/22/23 7:05,3553,2023-04-22 07:05:00
User 5,Source 0,movieDetails,,,4/22/23 7:03,3553,2023-04-22 07:03:00
User 5,Source 0,playback,,,4/22/23 7:03,3553,2023-04-22 07:03:00
User 5,Source 0,movieDetails,,,4/22/23 7:03,3553,2023-04-22 07:03:00
User 5,Source 0,browseTitles,,,4/22/23 7:03,3553,2023-04-22 07:03:00
User 5,Source 0,movieDetails,,,4/22/23 7:03,3553,2023-04-22 07:03:00
User 5,Source 0,browseTitles,,,4/22/23 7:03,3553,2023-04-22 07:03:00
User 5,Source 0,playback,,,4/22/23 7:03,3553,2023-04-22 07:03:00
User 5,Source 0,movieDetails,,,4/22/23 7:03,3553,2023-04-22 07:03:00
User 5,Source 0,playback,,,4/22/23 6:42,3553,2023-04-22 06:42:00
User 5,Source 0,movieDetails,,,4/22/23 6:42,3553,2023-04-22 06:42:00
User 5,Source 0,browseTitles,,,4/22/23 6:42,3553,2023-04-22 06:42:00
User 5,Source 0,movieDetails,,,4/22/23 6:42,3553,2023-04-22 06:42:00
User 5,Source 0,search,,,4/22/23 6:42,3553,2023-04-22 06:42:00
User 5,Source 0,browseTitles,,,4/22/23 6:42,3553,2023-04-22 06:42:00
User 5,Source 0,profilesGate,,,4/22/23 6:42,3553,2023-04-22 06:42:00
User 5,Source 0,browseTitles,,,4/22/23 6:42,3553,2023-04-22 06:42:00
User 5,Source 0,browseTitlesGallery,,,4/22/23 6:41,3553,2023-04-22 06:41:00
User 5,Source 0,browseTitles,,,4/22/23 6:41,3553,2023-04-22 06:41:00
User 5,Source 0,browseTitles,,,4/22/23 6:41,3553,2023-04-22 06:41:00
User 5,Source 0,browseTitlesGallery,,,4/22/23 6:41,3553,2023-04-22 06:41:00
User 5,Source 0,accountMenu,,,4/22/23 6:40,3553,2023-04-22 06:40:00
User 5,Source 0,browseTitles,,,4/22/23 6:40,3553,2023-04-22 06:40:00
User 5,Source 0,accountMenu,,,4/22/23 6:40,3553,2023-04-22 06:40:00
User 5,Source 0,browseTitles,,,4/22/23 6:40,3553,2023-04-22 06:40:00
User 5,Source 0,movieDetails,,,4/21/23 7:49,3553,2023-04-21 07:49:00
User 5,Source 0,playback,,,4/21/23 7:49,3553,2023-04-21 07:49:00
User 5,Source 0,playback,,,4/21/23 7:49,3553,2023-04-21 07:49:00
User 5,Source 0,movieDetails,,,4/21/23 7:49,3553,2023-04-21 07:49:00
User 5,Source 0,movieDetails,,,4/21/23 4:39,3553,2023-04-21 04:39:00
User 5,Source 0,search,,,4/21/23 4:39,3553,2023-04-21 04:39:00
User 5,Source 0,movieDetails,,,4/21/23 4:39,3553,2023-04-21 04:39:00
User 5,Source 0,search,,,4/21/23 4:39,3553,2023-04-21 04:39:00
User 5,Source 0,movieDetails,,,4/21/23 4:39,3553,2023-04-21 04:39:00
User 5,Source 0,search,,,4/21/23 4:39,3553,2023-04-21 04:39:00
User 5,Source 0,search,,,4/21/23 4:38,3553,2023-04-21 04:38:00
User 5,Source 0,browseTitles,,,4/21/23 4:38,3553,2023-04-21 04:38:00
User 5,Source 0,profilesGate,,,4/21/23 4:38,3553,2023-04-21 04:38:00
User 5,Source 0,browseTitles,,,4/21/23 4:38,3553,2023-04-21 04:38:00
User 5,Source 1,playback,,,4/15/23 16:00,3553,2023-04-15 16:00:00
User 5,Source 1,movieDetails,,,4/15/23 16:00,3553,2023-04-15 16:00:00
User 5,Source 1,postPlay,,,4/15/23 15:44,3553,2023-04-15 15:44:00
User 5,Source 1,playback,,,4/15/23 15:44,3553,2023-04-15 15:44:00
User 5,Source 1,playback,,,4/15/23 15:44,3553,2023-04-15 15:44:00
User 5,Source 1,postPlay,,,4/15/23 15:44,3553,2023-04-15 15:44:00
User 5,Source 1,playback,,,4/15/23 15:19,3553,2023-04-15 15:19:00
User 5,Source 1,postPlay,,,4/15/23 15:19,3553,2023-04-15 15:19:00
User 5,Source 1,playback,,,4/15/23 15:19,3553,2023-04-15 15:19:00
User 5,Source 1,postPlay,,,4/15/23 15:19,3553,2023-04-15 15:19:00
User 5,Source 1,playback,,,4/15/23 15:09,3553,2023-04-15 15:09:00
User 5,Source 1,movieDetails,,,4/15/23 15:09,3553,2023-04-15 15:09:00
User 5,Source 1,browseTitles,,,4/15/23 15:09,3553,2023-04-15 15:09:00
User 5,Source 1,movieDetails,,,4/15/23 15:09,3553,2023-04-15 15:09:00
User 5,Source 1,playback,,,4/15/23 15:09,3553,2023-04-15 15:09:00
User 5,Source 1,browseTitles,,,4/15/23 15:09,3553,2023-04-15 15:09:00
User 5,Source 1,playback,,,4/15/23 15:08,3553,2023-04-15 15:08:00
User 5,Source 1,browseTitles,,,4/15/23 15:08,3553,2023-04-15 15:08:00
User 5,Source 1,profilesGate,,,4/15/23 15:08,3553,2023-04-15 15:08:00
User 5,Source 1,browseTitles,,,4/15/23 15:08,3553,2023-04-15 15:08:00
User 5,Source 1,profilesGate,,,4/15/23 15:08,3553,2023-04-15 15:08:00
User 5,Source 1,postPlay,,,4/15/23 5:16,3553,2023-04-15 05:16:00
User 5,Source 1,playback,,,4/15/23 5:16,3553,2023-04-15 05:16:00
User 5,Source 1,playback,,,4/15/23 5:16,3553,2023-04-15 05:16:00
User 5,Source 1,postPlay,,,4/15/23 5:16,3553,2023-04-15 05:16:00
User 5,Source 1,postPlay,,,4/15/23 5:04,3553,2023-04-15 05:04:00
User 5,Source 1,playback,,,4/15/23 5:04,3553,2023-04-15 05:04:00
User 5,Source 1,playback,,,4/15/23 5:04,3553,2023-04-15 05:04:00
User 5,Source 1,postPlay,,,4/15/23 5:04,3553,2023-04-15 05:04:00
User 5,Source 1,playback,,,4/15/23 4:43,3553,2023-04-15 04:43:00
User 5,Source 1,episodesSelector,,,4/15/23 4:43,3553,2023-04-15 04:43:00
User 5,Source 1,movieDetails,,,4/15/23 4:42,3553,2023-04-15 04:42:00
User 5,Source 1,episodesSelector,,,4/15/23 4:42,3553,2023-04-15 04:42:00
User 5,Source 1,playback,,,4/15/23 4:42,3553,2023-04-15 04:42:00
User 5,Source 1,movieDetails,,,4/15/23 4:42,3553,2023-04-15 04:42:00
User 5,Source 1,postPlay,,,4/15/23 4:40,3553,2023-04-15 04:40:00
User 5,Source 1,playback,,,4/15/23 4:40,3553,2023-04-15 04:40:00
User 5,Source 1,playback,,,4/15/23 4:40,3553,2023-04-15 04:40:00
User 5,Source 1,postPlay,,,4/15/23 4:40,3553,2023-04-15 04:40:00
User 5,Source 1,movieDetails,,,4/15/23 4:38,3553,2023-04-15 04:38:00
User 5,Source 1,playback,,,4/15/23 4:38,3553,2023-04-15 04:38:00
User 5,Source 1,browseTitles,,,4/15/23 4:38,3553,2023-04-15 04:38:00
User 5,Source 1,movieDetails,,,4/15/23 4:38,3553,2023-04-15 04:38:00
User 5,Source 1,profilesGate,,,4/15/23 4:38,3553,2023-04-15 04:38:00
User 5,Source 1,browseTitles,,,4/15/23 4:38,3553,2023-04-15 04:38:00
User 5,Source 1,profilesGate,,,4/15/23 4:38,3553,2023-04-15 04:38:00
User 5,Source 1,episodesSelector,,,4/14/23 15:10,3553,2023-04-14 15:10:00
User 5,Source 1,playback,,,4/14/23 15:10,3553,2023-04-14 15:10:00
User 5,Source 1,episodesSelector,,,4/14/23 15:10,3553,2023-04-14 15:10:00
User 5,Source 1,movieDetails,,,4/14/23 15:10,3553,2023-04-14 15:10:00
User 5,Source 1,playback,,,4/14/23 15:10,3553,2023-04-14 15:10:00
User 5,Source 1,movieDetails,,,4/14/23 15:10,3553,2023-04-14 15:10:00
User 5,Source 1,playback,,,4/14/23 15:09,3553,2023-04-14 15:09:00
User 5,Source 1,movieDetails,,,4/14/23 15:09,3553,2023-04-14 15:09:00
User 5,Source 1,movieDetails,,,4/14/23 15:09,3553,2023-04-14 15:09:00
User 5,Source 1,browseTitles,,,4/14/23 15:09,3553,2023-04-14 15:09:00
User 5,Source 1,profilesGate,,,4/14/23 15:09,3553,2023-04-14 15:09:00
User 5,Source 1,browseTitles,,,4/14/23 15:09,3553,2023-04-14 15:09:00
User 5,Source 1,profilesGate,,,4/14/23 15:09,3553,2023-04-14 15:09:00
User 5,Source 0,accountMenu,,,4/14/23 5:43,3553,2023-04-14 05:43:00
User 5,Source 0,webLink,,,4/14/23 5:43,3553,2023-04-14 05:43:00
User 5,Source 0,accountMenu,,,4/14/23 5:43,3553,2023-04-14 05:43:00
User 5,Source 0,browseTitles,,,4/14/23 5:43,3553,2023-04-14 05:43:00
User 5,Source 0,profilesGate,,,4/14/23 5:43,3553,2023-04-14 05:43:00
User 5,Source 0,browseTitles,,,4/14/23 5:43,3553,2023-04-14 05:43:00
User 5,Source 1,playback,,,4/14/23 4:55,3553,2023-04-14 04:55:00
User 5,Source 1,movieDetails,,,4/14/23 4:55,3553,2023-04-14 04:55:00
User 5,Source 1,movieDetails,,,4/14/23 4:43,3553,2023-04-14 04:43:00
User 5,Source 1,playback,,,4/14/23 4:43,3553,2023-04-14 04:43:00
User 5,Source 1,movieDetails,,,4/14/23 4:43,3553,2023-04-14 04:43:00
User 5,Source 1,browseTitles,,,4/14/23 4:43,3553,2023-04-14 04:43:00
User 5,Source 1,profilesGate,,,4/14/23 4:42,3553,2023-04-14 04:42:00
User 5,Source 1,browseTitles,,,4/14/23 4:42,3553,2023-04-14 04:42:00
User 5,Source 1,profilesGate,,,4/14/23 4:42,3553,2023-04-14 04:42:00
User 5,Source 1,movieDetails,,,4/13/23 15:43,3553,2023-04-13 15:43:00
User 5,Source 1,playback,,,4/13/23 15:43,3553,2023-04-13 15:43:00
User 5,Source 1,episodesSelector,,,4/13/23 15:07,3553,2023-04-13 15:07:00
User 5,Source 1,playback,,,4/13/23 15:07,3553,2023-04-13 15:07:00
User 5,Source 1,movieDetails,,,4/13/23 15:07,3553,2023-04-13 15:07:00
User 5,Source 1,episodesSelector,,,4/13/23 15:07,3553,2023-04-13 15:07:00
User 5,Source 1,playback,,,4/13/23 15:07,3553,2023-04-13 15:07:00
User 5,Source 1,movieDetails,,,4/13/23 15:07,3553,2023-04-13 15:07:00
